question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
2-HOP_DIRECTOR_BIRTH_135,Circle (2014 film) filminin yönetmeninin doğum yeri neresidir?,Circle (2014 film) -> director -> Atil Inac -> place of birth -> turkiye,turkiye,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_136,step into the darkness filminin yönetmeninin doğum yeri neresidir?,step into the darkness -> director -> Atil Inac -> place of birth -> turkiye,turkiye,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_137,kolpaçino: bir şehir efsanesi filminin yönetmeninin doğum yeri neresidir?,kolpaçino: bir şehir efsanesi -> director -> Atil Inac -> place of birth -> turkiye,turkiye,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_138,aşk ve kin (film) filminin yönetmeninin doğum yeri neresidir?,aşk ve kin (film) -> director -> turgut demirag -> place of birth -> sebastea (see),sebastea (see),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_139,Killing The Shadows filminin yönetmeninin doğum yeri neresidir?,Killing The Shadows -> director -> ezel akay -> place of birth -> kastamon,kastamon,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_140,the trace (film) filminin yönetmeninin doğum yeri neresidir?,the trace (film) -> director -> yeşim ustaoğlu -> place of birth -> Sarîqamîş,Sarîqamîş,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_141,Pandora'nın Kutusu filminin yönetmeninin doğum yeri neresidir?,Pandora'nın Kutusu -> director -> yeşim ustaoğlu -> place of birth -> Sarîqamîş,Sarîqamîş,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_142,journey to the sun filminin yönetmeninin doğum yeri neresidir?,journey to the sun -> director -> yeşim ustaoğlu -> place of birth -> Sarîqamîş,Sarîqamîş,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_143,cennetin kapisi filminin yönetmeninin doğum yeri neresidir?,cennetin kapisi -> director -> Bumin Gaffar Çitanak -> place of birth -> balikesir,balikesir,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_144,İstanbul Kırmızısı (film) filminin yönetmeninin doğum yeri neresidir?,İstanbul Kırmızısı (film) -> director -> Ferzan Özpetek -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_145,Harem Suaré filminin yönetmeninin doğum yeri neresidir?,Harem Suaré -> director -> Ferzan Özpetek -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_146,il bagno turco filminin yönetmeninin doğum yeri neresidir?,il bagno turco -> director -> Ferzan Özpetek -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_147,Büyük adam küçük aşk filminin yönetmeninin doğum yeri neresidir?,"Büyük adam küçük aşk -> director -> handan i̇pekçi -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_148,the plane tree filminin yönetmeninin doğum yeri neresidir?,"the plane tree -> director -> handan i̇pekçi -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_149,herşey çok güzel olacak filminin yönetmeninin doğum yeri neresidir?,herşey çok güzel olacak -> director -> Ömer Vargı -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_150,Anadolu Kartalları filminin yönetmeninin doğum yeri neresidir?,Anadolu Kartalları -> director -> Ömer Vargı -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_151,For Love and Honor filminin yönetmeninin doğum yeri neresidir?,For Love and Honor -> director -> Ömer Vargı -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_152,worst movie death scene ever filminin yönetmeninin doğum yeri neresidir?,worst movie death scene ever -> director -> Orhan Aksoy -> place of birth -> mustafakemalpaşa,mustafakemalpaşa,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_153,Ah Nerede filminin yönetmeninin doğum yeri neresidir?,Ah Nerede -> director -> Orhan Aksoy -> place of birth -> mustafakemalpaşa,mustafakemalpaşa,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_154,happy days (1978 film) filminin yönetmeninin doğum yeri neresidir?,happy days (1978 film) -> director -> Orhan Aksoy -> place of birth -> mustafakemalpaşa,mustafakemalpaşa,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_155,killing in istanbul filminin yönetmeninin doğum yeri neresidir?,killing in istanbul -> director -> yılmaz atadeniz -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_156,The Deathless Devil filminin yönetmeninin doğum yeri neresidir?,The Deathless Devil -> director -> yılmaz atadeniz -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_157,Semum filminin yönetmeninin doğum yeri neresidir?,Semum -> director -> Hasan Karacadag -> place of birth -> Urfa Province,Urfa Province,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_158,Magi (film) filminin yönetmeninin doğum yeri neresidir?,Magi (film) -> director -> Hasan Karacadag -> place of birth -> Urfa Province,Urfa Province,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_159,D@bbe filminin yönetmeninin doğum yeri neresidir?,D@bbe -> director -> Hasan Karacadag -> place of birth -> Urfa Province,Urfa Province,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_160,Telling Tales (film) filminin yönetmeninin doğum yeri neresidir?,Telling Tales (film) -> director -> burak aksak -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_161,conquest 1453 filminin yönetmeninin doğum yeri neresidir?,conquest 1453 -> director -> faruk aksoy -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_162,Yeşil Işık filminin yönetmeninin doğum yeri neresidir?,Yeşil Işık -> director -> faruk aksoy -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_163,cool school filminin yönetmeninin doğum yeri neresidir?,cool school -> director -> faruk aksoy -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_164,Çılgın dersane kampta filminin yönetmeninin doğum yeri neresidir?,Çılgın dersane kampta -> director -> faruk aksoy -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_165,Salkım Hanımın Taneleri filminin yönetmeninin doğum yeri neresidir?,Salkım Hanımın Taneleri -> director -> tomris giritlioğlu -> place of birth -> kadin han caravanserai,kadin han caravanserai,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_166,pains of autumn filminin yönetmeninin doğum yeri neresidir?,pains of autumn -> director -> tomris giritlioğlu -> place of birth -> kadin han caravanserai,kadin han caravanserai,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_167,victory sun filminin yönetmeninin doğum yeri neresidir?,victory sun -> director -> seyfi havaeri -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_168,let's sin filminin yönetmeninin doğum yeri neresidir?,let's sin -> director -> onur unlu -> place of birth -> İzmit,İzmit,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_169,beş şehir filminin yönetmeninin doğum yeri neresidir?,beş şehir -> director -> onur unlu -> place of birth -> İzmit,İzmit,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_170,Thou Gild'st The Even filminin yönetmeninin doğum yeri neresidir?,Thou Gild'st The Even -> director -> onur unlu -> place of birth -> İzmit,İzmit,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_171,The Extremely Tragic Story of Celal Tan and His Family filminin yönetmeninin doğum yeri neresidir?,The Extremely Tragic Story of Celal Tan and His Family -> director -> onur unlu -> place of birth -> İzmit,İzmit,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_172,son of the sun filminin yönetmeninin doğum yeri neresidir?,son of the sun -> director -> onur unlu -> place of birth -> İzmit,İzmit,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_173,ömer the tourist (film) filminin yönetmeninin doğum yeri neresidir?,ömer the tourist (film) -> director -> Hulki Saner -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_174,turist ömer uzay yolunda filminin yönetmeninin doğum yeri neresidir?,turist ömer uzay yolunda -> director -> Hulki Saner -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_175,istanbul unveiled filminin yönetmeninin doğum yeri neresidir?,istanbul unveiled -> director -> şerif yenen -> place of birth -> ödemiş,ödemiş,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_176,Aslan Pençesi filminin yönetmeninin doğum yeri neresidir?,Aslan Pençesi -> director -> memduh un -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_177,kırık çanaklar filminin yönetmeninin doğum yeri neresidir?,kırık çanaklar -> director -> memduh un -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_178,istanbul beneath my wings filminin yönetmeninin doğum yeri neresidir?,istanbul beneath my wings -> director -> Mustafa Altıoklar -> place of birth -> Oenoe (Pontus),Oenoe (Pontus),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_179,O Şimdi Asker filminin yönetmeninin doğum yeri neresidir?,O Şimdi Asker -> director -> Mustafa Altıoklar -> place of birth -> Oenoe (Pontus),Oenoe (Pontus),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_180,beyza'nin kadinlari filminin yönetmeninin doğum yeri neresidir?,beyza'nin kadinlari -> director -> Mustafa Altıoklar -> place of birth -> Oenoe (Pontus),Oenoe (Pontus),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_181,deli yürek: bumerang cehennemi filminin yönetmeninin doğum yeri neresidir?,deli yürek: bumerang cehennemi -> director -> osman sinav -> place of birth -> denizli,denizli,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_182,long story filminin yönetmeninin doğum yeri neresidir?,long story -> director -> osman sinav -> place of birth -> denizli,denizli,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_183,Toss-Up filminin yönetmeninin doğum yeri neresidir?,Toss-Up -> director -> Ugur Yücel -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_184,Kış Uykusu filminin yönetmeninin doğum yeri neresidir?,Kış Uykusu -> director -> nuri bilge ceylan -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_185,Malkocoglu Cem Sultan filminin yönetmeninin doğum yeri neresidir?,Malkocoglu Cem Sultan -> director -> remzi aydin jöntürk -> place of birth -> Upper armenia in the middle ages,Upper armenia in the middle ages,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_186,yarinsiz adam filminin yönetmeninin doğum yeri neresidir?,yarinsiz adam -> director -> remzi aydin jöntürk -> place of birth -> Upper armenia in the middle ages,Upper armenia in the middle ages,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_187,Yıkılmayan Adam filminin yönetmeninin doğum yeri neresidir?,Yıkılmayan Adam -> director -> remzi aydin jöntürk -> place of birth -> Upper armenia in the middle ages,Upper armenia in the middle ages,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_188,Coming Soon (2014 film) filminin yönetmeninin doğum yeri neresidir?,Coming Soon (2014 film) -> director -> cem yilmaz -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_189,Sour Apples filminin yönetmeninin doğum yeri neresidir?,Sour Apples -> director -> Yilmaz erdogan -> place of birth -> Hakkari Turkey,Hakkari Turkey,2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_190,aaah belinda filminin yönetmeninin doğum yeri neresidir?,"aaah belinda -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_191,kibar feyzo filminin yönetmeninin doğum yeri neresidir?,"kibar feyzo -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_192,güllü filminin yönetmeninin doğum yeri neresidir?,"güllü -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_193,"Selvi boylum, al yazmalim filminin yönetmeninin doğum yeri neresidir?","Selvi boylum, al yazmalim -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_194,The Sob filminin yönetmeninin doğum yeri neresidir?,"The Sob -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_195,Zavallilar filminin yönetmeninin doğum yeri neresidir?,"Zavallilar -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_196,Mine (1985 film) filminin yönetmeninin doğum yeri neresidir?,"Mine (1985 film) -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_197,sip of love filminin yönetmeninin doğum yeri neresidir?,"sip of love -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_198,battal gazi destani filminin yönetmeninin doğum yeri neresidir?,"battal gazi destani -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_199,Borrowed Bride filminin yönetmeninin doğum yeri neresidir?,"Borrowed Bride -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_DIRECTOR_BIRTH_200,şekerpare (film) filminin yönetmeninin doğum yeri neresidir?,"şekerpare (film) -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey","mersin, turkey",2-hop,cinema,director_birth
2-HOP_UNIVERSITY_COUNTRY_001,Semih Kaplanoğlu'ın okuduğu üniversitenin ülkesi neresidir?,Semih Kaplanoğlu -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_002,engin altay'ın okuduğu üniversitenin ülkesi neresidir?,engin altay -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_003,Engin Altan Düzyatan'ın okuduğu üniversitenin ülkesi neresidir?,Engin Altan Düzyatan -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_004,i̇smet sezgin'ın okuduğu üniversitenin ülkesi neresidir?,i̇smet sezgin -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_005,Vahide Percin'ın okuduğu üniversitenin ülkesi neresidir?,Vahide Percin -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_006,betul cemre yildiz'ın okuduğu üniversitenin ülkesi neresidir?,betul cemre yildiz -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_007,Yasemin Bradley'ın okuduğu üniversitenin ülkesi neresidir?,Yasemin Bradley -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_008,oktay vural'ın okuduğu üniversitenin ülkesi neresidir?,oktay vural -> educated at -> Dokuz Eylul University -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_009,sezai karakoc'ın okuduğu üniversitenin ülkesi neresidir?,sezai karakoc -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_010,huseyin rahmi gurpinar'ın okuduğu üniversitenin ülkesi neresidir?,huseyin rahmi gurpinar -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_011,yasemin özata çetinkaya'ın okuduğu üniversitenin ülkesi neresidir?,yasemin özata çetinkaya -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_012,Kamuran Gurun'ın okuduğu üniversitenin ülkesi neresidir?,Kamuran Gurun -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_013,Zekai Özger'ın okuduğu üniversitenin ülkesi neresidir?,Zekai Özger -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_014,Tayfun Talipoğlu'ın okuduğu üniversitenin ülkesi neresidir?,Tayfun Talipoğlu -> educated at -> Mekteb-i Mulkiye -> country -> Ottoman empire,Ottoman empire,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_015,sezai karakoc'ın okuduğu üniversitenin ülkesi neresidir?,sezai karakoc -> educated at -> Mekteb-i Mulkiye -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_016,huseyin rahmi gurpinar'ın okuduğu üniversitenin ülkesi neresidir?,huseyin rahmi gurpinar -> educated at -> Mekteb-i Mulkiye -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_017,yasemin özata çetinkaya'ın okuduğu üniversitenin ülkesi neresidir?,yasemin özata çetinkaya -> educated at -> Mekteb-i Mulkiye -> country -> turkiye,turkiye,2-hop,academia,university_country
2-HOP_UNIVERSITY_COUNTRY_018,Kamuran Gurun'ın okuduğu üniversitenin ülkesi neresidir?,Kamuran Gurun -> educated at -> Mekteb-i Mulkiye -> country -> turkiye,turkiye,2-hop,academia,university_country
